,actual,forecast,error,lower_ci,upper_ci
2018-05-03 11:00:00+00:00,67389.0,52891.14501743904,14497.854982560959,,
2018-05-03 12:00:00+00:00,66272.0,51614.14293498673,14657.857065013268,,
2018-05-03 13:00:00+00:00,65464.0,50576.336908082805,14887.663091917195,,
2018-05-03 14:00:00+00:00,63951.0,50435.58653267061,13515.413467329388,,
2018-05-03 15:00:00+00:00,63032.0,52070.91484012266,10961.085159877337,,
2018-05-03 16:00:00+00:00,63366.0,54592.17982804562,8773.82017195438,,
2018-05-03 17:00:00+00:00,63419.0,54309.66944491138,9109.330555088622,,
2018-05-03 18:00:00+00:00,61505.0,52509.65212354323,8995.34787645677,,
2018-05-03 19:00:00+00:00,59831.0,49082.29930764271,10748.700692357292,,
2018-05-03 20:00:00+00:00,56050.0,46628.62870896251,9421.371291037489,,
2018-05-03 21:00:00+00:00,51322.0,45326.94101131787,5995.058988682133,,
2018-05-03 22:00:00+00:00,47607.0,41935.70738267179,5671.29261732821,,
2018-05-03 23:00:00+00:00,46381.0,38801.46137976734,7579.538620232663,,
2018-05-04 00:00:00+00:00,45159.0,36734.434664149245,8424.565335850755,,
2018-05-04 01:00:00+00:00,45997.0,35610.31122834643,10386.688771653571,,
2018-05-04 02:00:00+00:00,47432.0,35513.48933714343,11918.51066285657,,
2018-05-04 03:00:00+00:00,50490.0,36196.618815643196,14293.381184356804,,
2018-05-04 04:00:00+00:00,57608.0,37518.774422084214,20089.225577915786,,
2018-05-04 05:00:00+00:00,63218.0,40176.418106428115,23041.581893571885,,
2018-05-04 06:00:00+00:00,65754.0,44071.653515883336,21682.346484116664,,
2018-05-04 07:00:00+00:00,66598.0,47353.22715284155,19244.77284715845,,
2018-05-04 08:00:00+00:00,67466.0,49781.47584398013,17684.52415601987,,
2018-05-04 09:00:00+00:00,67801.0,51582.34473186741,16218.655268132592,,
2018-05-04 10:00:00+00:00,67802.0,53016.21194205065,14785.78805794935,,
2018-05-04 11:00:00+00:00,66660.0,52843.86427747363,13816.135722526371,,
2018-05-04 12:00:00+00:00,64711.0,51566.86219502132,13144.13780497868,,
2018-05-04 13:00:00+00:00,63959.0,50529.05616811739,13429.943831882607,,
2018-05-04 14:00:00+00:00,62828.0,50388.3057927052,12439.6942072948,,
2018-05-04 15:00:00+00:00,62146.0,52023.63410015725,10122.365899842749,,
2018-05-04 16:00:00+00:00,61782.0,54544.89908808021,7237.1009119197915,,
2018-05-04 17:00:00+00:00,61109.0,54262.388704945966,6846.611295054034,,
2018-05-04 18:00:00+00:00,58891.0,52462.37138357782,6428.628616422182,,
2018-05-04 19:00:00+00:00,57572.0,49035.018567677296,8536.981432322704,,
2018-05-04 20:00:00+00:00,54370.0,46581.3479689971,7788.652031002901,,
2018-05-04 21:00:00+00:00,49848.0,45279.660271352455,4568.339728647545,,
2018-05-04 22:00:00+00:00,46431.0,41888.42664270638,4542.573357293622,,
2018-05-04 23:00:00+00:00,44027.0,38754.180639801925,5272.819360198075,,
2018-05-05 00:00:00+00:00,42564.0,36687.15392418383,5876.846075816167,,
2018-05-05 01:00:00+00:00,42449.0,35563.03048838102,6885.969511618983,,
2018-05-05 02:00:00+00:00,43071.0,35466.20859717802,7604.791402821982,,
2018-05-05 03:00:00+00:00,43242.0,36149.338075677784,7092.661924322216,,
2018-05-05 04:00:00+00:00,45276.0,37471.4936821188,7804.506317881198,,
2018-05-05 05:00:00+00:00,49537.0,40129.1373664627,9407.862633537297,,
2018-05-05 06:00:00+00:00,54072.0,44024.372775917924,10047.627224082076,,
2018-05-05 07:00:00+00:00,56090.0,47305.94641287614,8784.05358712386,,
2018-05-05 08:00:00+00:00,57075.0,49734.19510401472,7340.804895985282,,
2018-05-05 09:00:00+00:00,57016.0,51535.063991901996,5480.936008098004,,
2018-05-05 10:00:00+00:00,56194.0,52968.93120208524,3225.0687979147624,,
2018-05-05 11:00:00+00:00,54390.0,52796.58353750822,1593.416462491783,,
2018-05-05 12:00:00+00:00,52089.0,51519.58145505591,569.418544944092,,
2018-05-05 13:00:00+00:00,50864.0,50481.77542815198,382.22457184801897,,
2018-05-05 14:00:00+00:00,50477.0,50341.02505273979,135.9749472602125,,
2018-05-05 15:00:00+00:00,50947.0,51976.35336019184,-1029.3533601918389,,
2018-05-05 16:00:00+00:00,51533.0,54497.6183481148,-2964.6183481147964,,
2018-05-05 17:00:00+00:00,51495.0,54215.107964980554,-2720.1079649805542,,
2018-05-05 18:00:00+00:00,49713.0,52415.090643612406,-2702.090643612406,,
2018-05-05 19:00:00+00:00,49053.0,48987.737827711884,65.26217228811583,,
2018-05-05 20:00:00+00:00,47386.0,46534.06722903169,851.932770968313,,
2018-05-05 21:00:00+00:00,44021.0,45232.37953138704,-1211.3795313870432,,
2018-05-05 22:00:00+00:00,40543.0,41841.145902740966,-1298.1459027409655,,
2018-05-05 23:00:00+00:00,39057.0,38706.89989983651,350.1001001634868,,
2018-05-06 00:00:00+00:00,38023.0,36639.87318421842,1383.1268157815794,,
2018-05-06 01:00:00+00:00,37812.0,35515.749748415605,2296.2502515843953,,
2018-05-06 02:00:00+00:00,37977.0,35418.927857212606,2558.072142787394,,
2018-05-06 03:00:00+00:00,37663.0,36102.05733571237,1560.9426642876278,,
2018-05-06 04:00:00+00:00,37767.0,37424.21294215339,342.78705784660997,,
2018-05-06 05:00:00+00:00,41016.0,40081.85662649729,934.1433735027094,,
2018-05-06 06:00:00+00:00,44798.0,43977.09203595251,820.9079640474883,,
2018-05-06 07:00:00+00:00,47496.0,47258.66567291073,237.33432708927285,,
2018-05-06 08:00:00+00:00,49090.0,49686.914364049306,-596.9143640493057,,
2018-05-06 09:00:00+00:00,50634.0,51487.783251936584,-853.7832519365838,,
2018-05-06 10:00:00+00:00,50496.0,52921.650462119826,-2425.6504621198255,,
2018-05-06 11:00:00+00:00,48374.0,52749.302797542805,-4375.302797542805,,
2018-05-06 12:00:00+00:00,46669.0,51472.300715090496,-4803.300715090496,,
2018-05-06 13:00:00+00:00,45940.0,50434.49468818657,-4494.494688186569,,
2018-05-06 14:00:00+00:00,45936.0,50293.744312774375,-4357.744312774375,,
2018-05-06 15:00:00+00:00,46565.0,51929.07262022643,-5364.072620226427,,
2018-05-06 16:00:00+00:00,48497.0,54450.337608149384,-5953.337608149384,,
2018-05-06 17:00:00+00:00,49324.0,54167.82722501514,-4843.827225015142,,
2018-05-06 18:00:00+00:00,49377.0,52367.809903646994,-2990.809903646994,,
2018-05-06 19:00:00+00:00,49764.0,48940.45708774647,823.5429122535279,,
2018-05-06 20:00:00+00:00,49054.0,46486.786489066275,2567.213510933725,,
2018-05-06 21:00:00+00:00,45974.0,45185.09879142163,788.9012085783688,,
2018-05-06 22:00:00+00:00,43640.0,41793.86516277555,1846.1348372244465,,
2018-05-06 23:00:00+00:00,42330.0,38659.6191598711,3670.380840128899,,
2018-05-07 00:00:00+00:00,41500.0,36592.59244425301,4907.407555746991,,
2018-05-07 01:00:00+00:00,41607.0,35468.46900845019,6138.530991549807,,
2018-05-07 02:00:00+00:00,43109.0,35371.647117247194,7737.352882752806,,
2018-05-07 03:00:00+00:00,47308.0,36054.77659574696,11253.22340425304,,
2018-05-07 04:00:00+00:00,55724.0,37376.93220218798,18347.067797812022,,
2018-05-07 05:00:00+00:00,62085.0,40034.57588653188,22050.42411346812,,
2018-05-07 06:00:00+00:00,65669.0,43929.8112959871,21739.1887040129,,
2018-05-07 07:00:00+00:00,66641.0,47211.384932945315,19429.615067054685,,
2018-05-07 08:00:00+00:00,67424.0,49639.633624083894,17784.366375916106,,
2018-05-07 09:00:00+00:00,68477.0,51440.50251197117,17036.49748802883,,
2018-05-07 10:00:00+00:00,67780.0,52874.36972215441,14905.630277845587,,
2018-05-07 11:00:00+00:00,66998.0,52702.02205757739,14295.977942422607,,
2018-05-07 12:00:00+00:00,65813.0,51425.019975125084,14387.980024874916,,
2018-05-07 13:00:00+00:00,64605.0,50387.21394822116,14217.786051778843,,
2018-05-07 14:00:00+00:00,63552.0,50246.46357280896,13305.536427191037,,
2018-05-07 15:00:00+00:00,63456.0,51881.791880261015,11574.208119738985,,
2018-05-07 16:00:00+00:00,63411.0,54403.05686818397,9007.943131816028,,
2018-05-07 17:00:00+00:00,63216.0,54120.54648504973,9095.45351495027,,
2018-05-07 18:00:00+00:00,61242.0,52320.52916368158,8921.470836318418,,
2018-05-07 19:00:00+00:00,60002.0,48893.17634778106,11108.82365221894,,
2018-05-07 20:00:00+00:00,56027.0,46439.50574910086,9587.494250899137,,
2018-05-07 21:00:00+00:00,51184.0,45137.81805145622,6046.181948543781,,
2018-05-07 22:00:00+00:00,48231.0,41746.58442281014,6484.415577189859,,
2018-05-07 23:00:00+00:00,46526.0,38612.33841990569,7913.661580094311,,
2018-05-08 00:00:00+00:00,45378.0,36545.3117042876,8832.688295712403,,
2018-05-08 01:00:00+00:00,45675.0,35421.18826848478,10253.81173151522,,
2018-05-08 02:00:00+00:00,46613.0,35324.36637728178,11288.633622718218,,
2018-05-08 03:00:00+00:00,49551.0,36007.49585578155,13543.504144218452,,
2018-05-08 04:00:00+00:00,57192.0,37329.651462222566,19862.348537777434,,
2018-05-08 05:00:00+00:00,63201.0,39987.29514656647,23213.704853433534,,
2018-05-08 06:00:00+00:00,66639.0,43882.53055602169,22756.469443978312,,
2018-05-08 07:00:00+00:00,66563.0,47164.1041929799,19398.895807020097,,
2018-05-08 08:00:00+00:00,67609.0,49592.35288411848,18016.64711588152,,
2018-05-08 09:00:00+00:00,68920.0,51393.22177200576,17526.77822799424,,
2018-05-08 10:00:00+00:00,68621.0,52827.088982189,15793.911017810999,,
2018-05-08 11:00:00+00:00,68051.0,52654.74131761198,15396.25868238802,,
2018-05-08 12:00:00+00:00,67030.0,51377.73923515967,15652.260764840328,,
2018-05-08 13:00:00+00:00,65925.0,50339.933208255745,15585.066791744255,,
2018-05-08 14:00:00+00:00,64628.0,50199.18283284355,14428.817167156449,,
2018-05-08 15:00:00+00:00,64105.0,51834.5111402956,12270.488859704397,,
2018-05-08 16:00:00+00:00,63730.0,54355.77612821856,9374.22387178144,,
2018-05-08 17:00:00+00:00,63887.0,54073.26574508432,9813.734254915682,,
2018-05-08 18:00:00+00:00,61907.0,52273.24842371617,9633.75157628383,,
2018-05-08 19:00:00+00:00,60572.0,48845.89560781565,11726.104392184352,,
2018-05-08 20:00:00+00:00,56847.0,46392.22500913545,10454.77499086455,,
2018-05-08 21:00:00+00:00,52398.0,45090.53731149081,7307.462688509193,,
2018-05-08 22:00:00+00:00,48579.0,41699.30368284473,6879.696317155271,,
2018-05-08 23:00:00+00:00,46518.0,38565.05767994028,7952.942320059723,,
2018-05-09 00:00:00+00:00,45490.0,36498.030964322184,8991.969035677816,,
2018-05-09 01:00:00+00:00,45396.0,35373.90752851937,10022.092471480632,,
2018-05-09 02:00:00+00:00,46532.0,35277.08563731637,11254.91436268363,,
2018-05-09 03:00:00+00:00,50127.0,35960.215115816136,14166.784884183864,,
2018-05-09 04:00:00+00:00,57461.0,37282.370722257154,20178.629277742846,,
2018-05-09 05:00:00+00:00,63107.0,39940.014406601054,23166.985593398946,,
2018-05-09 06:00:00+00:00,66071.0,43835.249816056275,22235.750183943725,,
2018-05-09 07:00:00+00:00,66791.0,47116.82345301449,19674.17654698551,,
2018-05-09 08:00:00+00:00,67957.0,49545.07214415307,18411.92785584693,,
2018-05-09 09:00:00+00:00,69077.0,51345.94103204035,17731.058967959652,,
2018-05-09 10:00:00+00:00,68462.0,52779.80824222359,15682.19175777641,,
2018-05-09 11:00:00+00:00,68174.0,52607.46057764657,15566.539422353431,,
2018-05-09 12:00:00+00:00,67436.0,51330.45849519426,16105.54150480574,,
2018-05-09 13:00:00+00:00,65864.0,50292.65246829033,15571.347531709667,,
2018-05-09 14:00:00+00:00,64238.0,50151.90209287814,14086.09790712186,,
2018-05-09 15:00:00+00:00,63672.0,51787.23040033019,11884.76959966981,,
2018-05-09 16:00:00+00:00,62872.0,54308.49538825315,8563.504611746852,,
2018-05-09 17:00:00+00:00,62171.0,54025.985005118906,8145.014994881094,,
2018-05-09 18:00:00+00:00,59843.0,52225.96768375076,7617.032316249242,,
2018-05-09 19:00:00+00:00,57993.0,48798.614867850236,9194.385132149764,,
2018-05-09 20:00:00+00:00,54420.0,46344.94426917004,8075.055730829961,,
2018-05-09 21:00:00+00:00,50142.0,45043.256571525395,5098.743428474605,,
2018-05-09 22:00:00+00:00,46526.0,41652.02294287932,4873.977057120683,,
2018-05-09 23:00:00+00:00,43848.0,38517.776939974865,5330.223060025135,,
2018-05-10 00:00:00+00:00,42629.0,36450.75022435677,6178.249775643228,,
2018-05-10 01:00:00+00:00,42163.0,35326.62678855396,6836.373211446044,,
2018-05-10 02:00:00+00:00,41668.0,35229.80489735096,6438.195102649042,,
2018-05-10 03:00:00+00:00,41300.0,35912.934375850724,5387.065624149276,,
2018-05-10 04:00:00+00:00,41001.0,37235.08998229174,3765.9100177082582,,
2018-05-10 05:00:00+00:00,44194.0,39892.73366663564,4301.266333364358,,
2018-05-10 06:00:00+00:00,47464.0,43787.96907609086,3676.0309239091366,,
2018-05-10 07:00:00+00:00,49529.0,47069.54271304908,2459.457286950921,,
2018-05-10 08:00:00+00:00,51300.0,49497.79140418766,1802.2085958123425,,
2018-05-10 09:00:00+00:00,53166.0,51298.660292074936,1867.3397079250644,,
2018-05-10 10:00:00+00:00,53137.0,52732.52750225818,404.47249774182274,,
2018-05-10 11:00:00+00:00,51661.0,52560.17983768116,-899.1798376811566,,
2018-05-10 12:00:00+00:00,50411.0,51283.17775522885,-872.1777552288477,,
2018-05-10 13:00:00+00:00,49541.0,50245.37172832492,-704.3717283249207,,
2018-05-10 14:00:00+00:00,49279.0,50104.62135291273,-825.6213529127272,,
2018-05-10 15:00:00+00:00,50024.0,51739.94966036478,-1715.9496603647785,,
2018-05-10 16:00:00+00:00,51131.0,54261.214648287736,-3130.214648287736,,
2018-05-10 17:00:00+00:00,50277.0,53978.704265153494,-3701.704265153494,,
2018-05-10 18:00:00+00:00,50325.0,52178.686943785346,-1853.6869437853456,,
2018-05-10 19:00:00+00:00,50467.0,48751.334127884824,1715.6658721151762,,
2018-05-10 20:00:00+00:00,47830.0,46297.66352920463,1532.3364707953733,,
2018-05-10 21:00:00+00:00,44588.0,44995.97583155998,-407.9758315599829,,
2018-05-10 22:00:00+00:00,41741.0,41604.742202913905,136.2577970860948,,
2018-05-10 23:00:00+00:00,40002.0,38470.49620000945,1531.5037999905471,,
2018-05-11 00:00:00+00:00,39499.0,36403.46948439136,3095.5305156086397,,
2018-05-11 01:00:00+00:00,39769.0,35279.346048588544,4489.653951411456,,
2018-05-11 02:00:00+00:00,40960.0,35182.524157385546,5777.475842614454,,
2018-05-11 03:00:00+00:00,43814.0,35865.65363588531,7948.346364114688,,
2018-05-11 04:00:00+00:00,49238.0,37187.80924232633,12050.19075767367,,
2018-05-11 05:00:00+00:00,54298.0,39845.45292667023,14452.54707332977,,
2018-05-11 06:00:00+00:00,57750.0,43740.68833612545,14009.311663874549,,
2018-05-11 07:00:00+00:00,59389.0,47022.26197308367,12366.738026916333,,
2018-05-11 08:00:00+00:00,60235.0,49450.510664222245,10784.489335777755,,
2018-05-11 09:00:00+00:00,61589.0,51251.37955210952,10337.620447890476,,
2018-05-11 10:00:00+00:00,61311.0,52685.246762292765,8625.753237707235,,
2018-05-11 11:00:00+00:00,59359.0,52512.899097715745,6846.100902284255,,
2018-05-11 12:00:00+00:00,57854.0,51235.897015263436,6618.102984736564,,
2018-05-11 13:00:00+00:00,56647.0,50198.09098835951,6448.909011640491,,
2018-05-11 14:00:00+00:00,56160.0,50057.340612947315,6102.659387052685,,
2018-05-11 15:00:00+00:00,56107.0,51692.66892039937,4414.3310796006335,,
2018-05-11 16:00:00+00:00,56407.0,54213.933908322324,2193.066091677676,,
2018-05-11 17:00:00+00:00,56204.0,53931.42352518808,2272.576474811918,,
2018-05-11 18:00:00+00:00,54471.0,52131.40620381993,2339.5937961800664,,
2018-05-11 19:00:00+00:00,53458.0,48704.05338791941,4753.946612080588,,
2018-05-11 20:00:00+00:00,51036.0,46250.382789239215,4785.617210760785,,
2018-05-11 21:00:00+00:00,47471.0,44948.69509159457,2522.304908405429,,
2018-05-11 22:00:00+00:00,44965.0,41557.46146294849,3407.538537051507,,
2018-05-11 23:00:00+00:00,42835.0,38423.21546004404,4411.784539955959,,
2018-05-12 00:00:00+00:00,41119.0,36356.18874442595,4762.811255574052,,
2018-05-12 01:00:00+00:00,40662.0,35232.06530862313,5429.934691376868,,
2018-05-12 02:00:00+00:00,41035.0,35135.24341742013,5899.7565825798665,,
2018-05-12 03:00:00+00:00,41161.0,35818.3728959199,5342.6271040801,,
2018-05-12 04:00:00+00:00,43157.0,37140.52850236092,6016.471497639082,,
2018-05-12 05:00:00+00:00,47174.0,39798.17218670482,7375.827813295182,,
2018-05-12 06:00:00+00:00,51380.0,43693.40759616004,7686.592403839961,,
2018-05-12 07:00:00+00:00,54317.0,46974.981233118255,7342.018766881745,,
2018-05-12 08:00:00+00:00,55188.0,49403.22992425683,5784.770075743167,,
2018-05-12 09:00:00+00:00,55998.0,51204.09881214411,4793.901187855889,,
2018-05-12 10:00:00+00:00,55380.0,52637.96602232735,2742.033977672647,,
2018-05-12 11:00:00+00:00,53130.0,52465.61835775033,664.3816422496675,,
2018-05-12 12:00:00+00:00,51050.0,51188.61627529802,-138.61627529802354,,
2018-05-12 13:00:00+00:00,50347.0,50150.8102483941,196.18975160590344,,
2018-05-12 14:00:00+00:00,50042.0,50010.0598729819,31.940127018096973,,
2018-05-12 15:00:00+00:00,50487.0,51645.388180433954,-1158.3881804339544,,
2018-05-12 16:00:00+00:00,51503.0,54166.65316835691,-2663.653168356912,,
2018-05-12 17:00:00+00:00,51479.0,53884.14278522267,-2405.1427852226698,,
2018-05-12 18:00:00+00:00,49815.0,52084.12546385452,-2269.1254638545215,,
2018-05-12 19:00:00+00:00,48889.0,48656.772647954,232.2273520460003,,
2018-05-12 20:00:00+00:00,47495.0,46203.1020492738,1291.8979507261975,,
2018-05-12 21:00:00+00:00,43886.0,44901.41435162916,-1015.4143516291588,,
2018-05-12 22:00:00+00:00,40714.0,41510.18072298308,-796.1807229830811,,
2018-05-12 23:00:00+00:00,39506.0,38375.93472007863,1130.0652799213713,,
2018-05-13 00:00:00+00:00,38070.0,36308.908004460536,1761.0919955394638,,
2018-05-13 01:00:00+00:00,37361.0,35184.78456865772,2176.2154313422798,,
2018-05-13 02:00:00+00:00,37160.0,35087.96267745472,2072.0373225452786,,
2018-05-13 03:00:00+00:00,37221.0,35771.09215595449,1449.9078440455123,,
2018-05-13 04:00:00+00:00,37811.0,37093.247762395506,717.7522376044944,,
2018-05-13 05:00:00+00:00,40321.0,39750.891446739406,570.1085532605939,,
2018-05-13 06:00:00+00:00,43895.0,43646.12685619463,248.87314380537282,,
2018-05-13 07:00:00+00:00,46747.0,46927.70049315284,-180.70049315284268,,
2018-05-13 08:00:00+00:00,48724.0,49355.94918429142,-631.9491842914213,,
2018-05-13 09:00:00+00:00,50774.0,51156.8180721787,-382.81807217869937,,
2018-05-13 10:00:00+00:00,50695.0,52590.68528236194,-1895.685282361941,,
2018-05-13 11:00:00+00:00,49013.0,52418.33761778492,-3405.3376177849204,,
2018-05-13 12:00:00+00:00,47305.0,51141.33553533261,-3836.3355353326115,,
2018-05-13 13:00:00+00:00,46971.0,50103.529508428684,-3132.5295084286845,,
2018-05-13 14:00:00+00:00,46320.0,49962.77913301649,-3642.779133016491,,
2018-05-13 15:00:00+00:00,47426.0,51598.10744046854,-4172.107440468542,,
2018-05-13 16:00:00+00:00,48990.0,54119.3724283915,-5129.3724283915,,
2018-05-13 17:00:00+00:00,49944.0,53836.86204525726,-3892.8620452572577,,
2018-05-13 18:00:00+00:00,49277.0,52036.84472388911,-2759.8447238891094,,
2018-05-13 19:00:00+00:00,49160.0,48609.49190798859,550.5080920114124,,
2018-05-13 20:00:00+00:00,48787.0,46155.82130930839,2631.1786906916095,,
2018-05-13 21:00:00+00:00,45940.0,44854.13361166375,1085.8663883362533,,
2018-05-13 22:00:00+00:00,43857.0,41462.89998301767,2394.100016982331,,
2018-05-13 23:00:00+00:00,42213.0,38328.65398011322,3884.3460198867833,,
2018-05-14 00:00:00+00:00,41469.0,36261.627264495124,5207.372735504876,,
2018-05-14 01:00:00+00:00,41934.0,35137.50382869231,6796.496171307692,,
2018-05-14 02:00:00+00:00,43155.0,35040.68193748931,8114.318062510691,,
2018-05-14 03:00:00+00:00,46221.0,35723.811415989076,10497.188584010924,,
2018-05-14 04:00:00+00:00,55437.0,37045.96702243009,18391.032977569907,,
2018-05-14 05:00:00+00:00,62193.0,39703.610706773994,22489.389293226006,,
2018-05-14 06:00:00+00:00,65244.0,43598.846116229215,21645.153883770785,,
2018-05-14 07:00:00+00:00,65854.0,46880.41975318743,18973.58024681257,,
2018-05-14 08:00:00+00:00,67380.0,49308.66844432601,18071.33155567399,,
2018-05-14 09:00:00+00:00,68822.0,51109.53733221329,17712.462667786713,,
2018-05-14 10:00:00+00:00,68454.0,52543.40454239653,15910.595457603471,,
2018-05-14 11:00:00+00:00,68778.0,52371.05687781951,16406.94312218049,,
2018-05-14 12:00:00+00:00,68579.0,51094.0547953672,17484.9452046328,,
2018-05-14 13:00:00+00:00,67399.0,50056.24876846327,17342.751231536728,,
2018-05-14 14:00:00+00:00,65693.0,49915.49839305108,15777.501606948921,,
2018-05-14 15:00:00+00:00,65109.0,51550.82670050313,13558.17329949687,,
2018-05-14 16:00:00+00:00,64442.0,54072.09168842609,10369.908311573912,,
2018-05-14 17:00:00+00:00,64343.0,53789.581305291846,10553.418694708154,,
2018-05-14 18:00:00+00:00,61437.0,51989.5639839237,9447.436016076303,,
2018-05-14 19:00:00+00:00,59280.0,48562.211168023176,10717.788831976824,,
2018-05-14 20:00:00+00:00,55929.0,46108.54056934298,9820.459430657022,,
2018-05-14 21:00:00+00:00,51373.0,44806.852871698335,6566.147128301665,,
2018-05-14 22:00:00+00:00,48042.0,41415.61924305226,6626.380756947743,,
2018-05-14 23:00:00+00:00,45998.0,38281.373240147805,7716.626759852195,,
2018-05-15 00:00:00+00:00,45190.0,36214.34652452971,8975.653475470288,,
2018-05-15 01:00:00+00:00,45468.0,35090.223088726896,10377.776911273104,,
2018-05-15 02:00:00+00:00,46623.0,34993.4011975239,11629.598802476103,,
2018-05-15 03:00:00+00:00,49567.0,35676.53067602366,13890.469323976336,,
2018-05-15 04:00:00+00:00,57331.0,36998.68628246468,20332.31371753532,,
2018-05-15 05:00:00+00:00,63634.0,39656.32996680858,23977.670033191418,,
2018-05-15 06:00:00+00:00,65794.0,43551.5653762638,22242.434623736197,,
2018-05-15 07:00:00+00:00,66415.0,46833.13901322202,19581.86098677798,,
2018-05-15 08:00:00+00:00,67601.0,49261.3877043606,18339.612295639403,,
2018-05-15 09:00:00+00:00,68801.0,51062.256592247875,17738.743407752125,,
2018-05-15 10:00:00+00:00,68838.0,52496.12380243112,16341.876197568883,,
2018-05-15 11:00:00+00:00,68510.0,52323.776137854096,16186.223862145904,,
2018-05-15 12:00:00+00:00,66857.0,51046.77405540179,15810.225944598213,,
2018-05-15 13:00:00+00:00,65949.0,50008.96802849786,15940.03197150214,,
2018-05-15 14:00:00+00:00,64957.0,49868.21765308567,15088.782346914333,,
2018-05-15 15:00:00+00:00,64842.0,51503.54596053772,13338.454039462282,,
2018-05-15 16:00:00+00:00,64367.0,54024.810948460676,10342.189051539324,,
2018-05-15 17:00:00+00:00,63886.0,53742.30056532643,10143.699434673566,,
2018-05-15 18:00:00+00:00,61594.0,51942.283243958285,9651.716756041715,,
2018-05-15 19:00:00+00:00,59232.0,48514.93042805776,10717.069571942237,,
2018-05-15 20:00:00+00:00,55659.0,46061.259829377566,9597.740170622434,,
2018-05-15 21:00:00+00:00,51162.0,44759.57213173292,6402.427868267077,,
2018-05-15 22:00:00+00:00,47613.0,41368.338503086845,6244.661496913155,,
2018-05-15 23:00:00+00:00,45524.0,38234.09250018239,7289.9074998176075,,
2018-05-16 00:00:00+00:00,44457.0,36167.0657845643,8289.9342154357,,
2018-05-16 01:00:00+00:00,44732.0,35042.942348761484,9689.057651238516,,
2018-05-16 02:00:00+00:00,46008.0,34946.120457558485,11061.879542441515,,
2018-05-16 03:00:00+00:00,49462.0,35629.24993605825,13832.750063941749,,
2018-05-16 04:00:00+00:00,57300.0,36951.40554249927,20348.59445750073,,
2018-05-16 05:00:00+00:00,63109.0,39609.04922684317,23499.95077315683,,
2018-05-16 06:00:00+00:00,65798.0,43504.28463629839,22293.71536370161,,
2018-05-16 07:00:00+00:00,66436.0,46785.85827325661,19650.141726743394,,
2018-05-16 08:00:00+00:00,67758.0,49214.106964395185,18543.893035604815,,
2018-05-16 09:00:00+00:00,69517.0,51014.97585228246,18502.024147717537,,
2018-05-16 10:00:00+00:00,69012.0,52448.843062465705,16563.156937534295,,
2018-05-16 11:00:00+00:00,68489.0,52276.495397888684,16212.504602111316,,
2018-05-16 12:00:00+00:00,67994.0,50999.493315436375,16994.506684563625,,
2018-05-16 13:00:00+00:00,66868.0,49961.68728853245,16906.31271146755,,
2018-05-16 14:00:00+00:00,65263.0,49820.936913120255,15442.063086879745,,
2018-05-16 15:00:00+00:00,65543.0,51456.265220572306,14086.734779427694,,
2018-05-16 16:00:00+00:00,65332.0,53977.530208495264,11354.469791504736,,
2018-05-16 17:00:00+00:00,64074.0,53695.01982536102,10378.980174638978,,
2018-05-16 18:00:00+00:00,61867.0,51895.00250399287,9971.997496007127,,
2018-05-16 19:00:00+00:00,59722.0,48467.64968809235,11254.350311907649,,
2018-05-16 20:00:00+00:00,56228.0,46013.979089412154,10214.020910587846,,
2018-05-16 21:00:00+00:00,51193.0,44712.29139176751,6480.7086082324895,,
2018-05-16 22:00:00+00:00,48245.0,41321.05776312143,6923.942236878567,,
2018-05-16 23:00:00+00:00,46645.0,38186.81176021698,8458.18823978302,,
2018-05-17 00:00:00+00:00,45872.0,36119.78504459889,9752.214955401112,,
2018-05-17 01:00:00+00:00,45930.0,34995.66160879607,10934.338391203928,,
2018-05-17 02:00:00+00:00,46996.0,34898.83971759307,12097.160282406927,,
2018-05-17 03:00:00+00:00,50027.0,35581.96919609284,14445.03080390716,,
2018-05-17 04:00:00+00:00,57917.0,36904.12480253386,21012.875197466143,,
2018-05-17 05:00:00+00:00,64628.0,39561.76848687776,25066.231513122242,,
2018-05-17 06:00:00+00:00,67360.0,43457.00389633298,23902.99610366702,,
2018-05-17 07:00:00+00:00,68177.0,46738.577533291194,21438.422466708806,,
2018-05-17 08:00:00+00:00,69552.0,49166.82622442977,20385.173775570227,,
2018-05-17 09:00:00+00:00,70361.0,50967.69511231705,19393.30488768295,,
2018-05-17 10:00:00+00:00,69269.0,52401.56232250029,16867.437677499707,,
2018-05-17 11:00:00+00:00,68603.0,52229.21465792327,16373.785342076728,,
2018-05-17 12:00:00+00:00,67217.0,50952.21257547096,16264.787424529037,,
2018-05-17 13:00:00+00:00,66388.0,49914.406548567036,16473.593451432964,,
2018-05-17 14:00:00+00:00,64607.0,49773.65617315484,14833.343826845157,,
2018-05-17 15:00:00+00:00,64137.0,51408.984480606894,12728.015519393106,,
2018-05-17 16:00:00+00:00,63977.0,53930.24946852985,10046.750531470148,,
2018-05-17 17:00:00+00:00,63889.0,53647.73908539561,10241.26091460439,,
2018-05-17 18:00:00+00:00,62448.0,51847.72176402746,10600.278235972539,,
2018-05-17 19:00:00+00:00,60229.0,48420.36894812694,11808.63105187306,,
2018-05-17 20:00:00+00:00,56744.0,45966.69834944674,10777.301650553258,,
2018-05-17 21:00:00+00:00,52352.0,44665.0106518021,7686.989348197902,,
